Data Name,Total,Binary,Integer,Linear
airportAP46Tini0,12400,6885,48,4490
airportAP47Tini-1,8642,5160,43,3439
airportAP47Tini-2,8670,5160,43,3467
airportAP47Tini0,8614,5160,43,3411
airportAP48Tini-1,10930,6303,40,3610
airportAP48Tini-2,10958,6303,40,3638
airportAP48Tini0,10902,6303,40,3582
airportAP49Tini-1,8019,4343,45,3631
airportAP49Tini-2,8045,4343,45,3657
airportAP49Tini0,7991,4343,45,3603
airportAP4Tini-1,8153,4521,44,3588
airportAP4Tini-2,8179,4521,44,3614
airportAP4Tini0,8127,4521,44,3562
airportAP50Tini-1,12142,6661,48,4456
airportAP50Tini-2,12150,6661,48,4464
airportAP50Tini0,12130,6661,48,4444
airportAP51Tini-1,10227,5378,44,3828
airportAP51Tini-2,10257,5378,44,3858
airportAP51Tini0,10195,5378,44,3796
airportAP52Tini-1,9548,4909,42,3620
airportAP52Tini-2,9578,4909,42,3650
airportAP52Tini0,9518,4909,42,3590
airportAP53Tini-1,8433,4781,45,3607
airportAP53Tini-2,8461,4781,45,3635
airportAP53Tini0,8405,4781,45,3579
airportAP54Tini-1,9717,4954,40,3746
airportAP54Tini-2,9725,4954,40,3754
airportAP54Tini0,9703,4954,40,3732
airportAP55Tini-1,8106,4283,41,3506
airportAP55Tini-2,8136,4283,41,3536
airportAP55Tini0,8074,4284,41,3475
airportAP56Tini-1,8987,5083,46,3858
airportAP56Tini-2,9005,5083,46,3876
airportAP56Tini0,8967,5083,46,3838
airportAP57Tini-1,8774,4894,48,3832
airportAP57Tini-2,8804,4894,48,3862
airportAP57Tini0,8740,4894,48,3798
airportAP58Tini-1,9748,4995,40,3736
airportAP58Tini-2,9758,4995,40,3746
airportAP58Tini0,9734,4995,40,3722
airportAP59Tini-1,10588,5475,45,4091
airportAP59Tini-2,10596,5475,45,4099
airportAP59Tini0,10578,5475,45,4081
airportAP5Tini-1,7522,4058,42,3422
airportAP5Tini-2,7540,4058,42,3440
airportAP5Tini0,7504,4058,42,3404
airportAP60Tini-1,11600,6415,44,4164
airportAP60Tini-2,11606,6415,44,4170
airportAP60Tini0,11590,6415,44,4154
airportAP61Tini-1,7029,3779,39,3211
airportAP61Tini-2,7047,3779,39,3229
airportAP61Tini0,7009,3779,39,3191
airportAP62Tini-1,7759,4393,41,3325
airportAP62Tini-2,7787,4393,41,3353
airportAP62Tini0,7729,4393,41,3295
airportAP63Tini-1,9337,4668,40,3652
airportAP63Tini-2,9353,4668,40,3668
airportAP63Tini0,9319,4668,40,3634
airportAP64Tini-1,9687,5052,39,3619
airportAP64Tini-2,9705,5052,39,3637
airportAP64Tini0,9667,5052,39,3599
airportAP65Tini-1,9782,5664,48,4070
airportAP65Tini-2,9800,5664,48,4088
airportAP65Tini0,9764,5664,48,4052
airportAP66Tini-1,7576,4078,45,3453
airportAP66Tini-2,7608,4078,45,3485
airportAP66Tini0,7544,4078,45,3421
airportAP67Tini-1,10461,5674,44,3766
airportAP67Tini-2,10493,5674,44,3798
airportAP67Tini0,10427,5674,44,3732
airportAP68Tini-1,8168,4460,46,3662
airportAP68Tini-2,8198,4460,46,3692
airportAP68Tini0,8138,4460,46,3632
airportAP69Tini-1,7277,3987,39,3251
airportAP69Tini-2,7297,3987,39,3271
airportAP69Tini0,7257,3987,39,3231
airportAP6Tini-1,12183,7122,46,4038
airportAP6Tini-2,12213,7122,46,4068
airportAP6Tini0,12153,7122,46,4008
airportAP70Tini-1,10071,6215,43,3813
airportAP70Tini-2,10075,6215,43,3817
airportAP70Tini0,10065,6215,43,3807
airportAP71Tini-1,9458,4887,40,3554
airportAP71Tini-2,9482,4887,40,3578
airportAP71Tini0,9434,4887,40,3530
airportAP72Tini-1,9398,4807,40,3574
airportAP72Tini-2,9426,4807,40,3602
airportAP72Tini0,9370,4807,40,3546
airportAP73Tini-1,8378,4458,47,3873
airportAP73Tini-2,8398,4458,47,3893
airportAP73Tini0,8356,4458,47,3851
airportAP74Tini-1,11220,5947,46,4250
airportAP74Tini-2,11234,5947,46,4264
airportAP74Tini0,11200,5947,46,4230
airportAP75Tini-1,7457,3911,44,3502
airportAP75Tini-2,7479,3911,44,3524
airportAP75Tini0,7429,3911,44,3474
airportAP76Tini-1,10751,5702,43,4029
airportAP76Tini-2,10765,5702,43,4043
airportAP76Tini0,10735,5702,43,4013
airportAP77Tini-1,7886,4528,39,3319
airportAP77Tini-2,7892,4528,39,3325
airportAP77Tini0,7878,4528,39,3311
airportAP78Tini-1,11081,6044,43,4017
airportAP78Tini-2,11097,6044,43,4033
airportAP78Tini0,11061,6044,43,3997
airportAP79Tini-1,9601,5863,43,3695
airportAP79Tini-2,9619,5863,43,3713
airportAP79Tini0,9581,5863,43,3675
airportAP7Tini-1,7069,3779,39,3251
airportAP7Tini-2,7079,3779,39,3261
airportAP7Tini0,7059,3779,39,3241
airportAP80Tini-1,7122,3696,41,3385
airportAP80Tini-2,7134,3696,41,3397
airportAP80Tini0,7110,3696,41,3373
airportAP81Tini-1,9305,4690,39,3599
airportAP81Tini-2,9321,4690,39,3615
airportAP81Tini0,9287,4690,39,3581
airportAP82Tini-1,7504,4036,40,3428
airportAP82Tini-2,7512,4036,40,3436
airportAP82Tini0,7496,4036,40,3420
airportAP83Tini-1,9602,5007,41,3577
airportAP83Tini-2,9634,5007,41,3609
airportAP83Tini0,9570,5007,41,3545
airportAP84Tini-1,13650,6796,43,4317
airportAP84Tini-2,13672,6796,43,4339
airportAP84Tini0,13626,6796,43,4293
airportAP85Tini-1,11582,6393,47,4165
airportAP85Tini-2,11612,6393,47,4195
airportAP85Tini0,11550,6393,47,4133
airportAP86Tini-1,7296,4154,38,3104
airportAP86Tini-2,7314,4154,38,3122
airportAP86Tini0,7278,4154,38,3086
airportAP87Tini-1,9741,6167,40,3534
airportAP87Tini-2,9747,6167,40,3540
airportAP87Tini0,9735,6167,40,3528
airportAP88Tini-1,11460,6233,45,4205
airportAP88Tini-2,11478,6233,45,4223
airportAP88Tini0,11442,6233,45,4187
airportAP8Tini-1,12622,6552,47,4355
airportAP8Tini-2,12644,6552,47,4377
airportAP8Tini0,12596,6552,47,4329
airportAP90Tini-1,10563,5516,44,4026
airportAP90Tini-2,10581,5516,44,4044
airportAP90Tini0,10543,5516,44,4006
airportAP91Tini-1,7053,3867,39,3147
airportAP91Tini-2,7079,3867,39,3173
airportAP91Tini0,7027,3867,39,3121
airportAP92Tini-1,10156,5313,42,3824
airportAP92Tini-2,10170,5313,42,3838
airportAP92Tini0,10140,5313,42,3808
airportAP93Tini-1,14339,7141,47,4657
airportAP93Tini-2,14351,7141,47,4669
airportAP93Tini0,14325,7141,47,4643
airportAP94Tini-1,8500,4682,46,3772
airportAP94Tini-2,8524,4682,46,3796
airportAP94Tini0,8476,4682,46,3748
airportAP95Tini-1,9976,5199,42,3758
airportAP95Tini-2,10004,5199,42,3786
airportAP95Tini0,9948,5199,42,3730
airportAP96Tini-1,13119,6369,42,4214
airportAP96Tini-2,13135,6369,42,4230
airportAP96Tini0,13103,6369,42,4198
airportAP97Tini-1,7510,4520,36,2954
airportAP97Tini-2,7532,4520,36,2976
airportAP97Tini0,7488,4520,36,2932
airportAP98Tini-1,8459,4921,41,3497
airportAP98Tini-2,8477,4921,41,3515
airportAP98Tini0,8441,4921,41,3479
airportAP99Tini-1,10648,5733,43,3895
airportAP99Tini-2,10674,5733,43,3921
airportAP99Tini0,10622,5733,43,3869
airportAP9Tini-1,9934,5658,49,4227
airportAP9Tini-2,9942,5658,49,4235
airportAP9Tini0,9926,5658,49,4219
airportNC0Tini-1,11256,5752,40,3733
airportNC0Tini-2,11292,5752,40,3769
airportNC0Tini0,11220,5752,40,3697
airportNC10Tini-1,9442,5156,45,3962
airportNC10Tini-2,9472,5155,45,3991
airportNC10Tini0,9412,5157,45,3933
airportNC11Tini-1,9735,5161,40,3537
airportNC11Tini-2,9761,5161,40,3563
airportNC11Tini0,9711,5161,40,3513
airportNC12Tini-1,12912,7517,48,4323
airportNC12Tini-2,12944,7517,48,4355
airportNC12Tini0,12880,7517,48,4291
airportNC13Tini-1,10125,4903,35,3426
airportNC13Tini-2,10157,4903,35,3458
airportNC13Tini0,10099,4903,35,3400
airportNC14Tini-1,7443,4320,31,2803
airportNC14Tini-2,7473,4320,31,2833
airportNC14Tini0,7415,4320,31,2775
airportNC15Tini-1,6844,3394,26,2409
airportNC15Tini-2,6876,3394,26,2441
airportNC15Tini0,6818,3394,26,2383
airportNC16Tini-1,8918,4518,38,3365
airportNC16Tini-2,8952,4518,38,3399
airportNC16Tini0,8888,4518,38,3335
airportNC17Tini-1,8549,4601,41,3623
airportNC17Tini-2,8579,4600,41,3652
airportNC17Tini0,8521,4602,41,3596
airportNC18Tini-1,6533,3269,34,2946
airportNC18Tini-2,6569,3268,34,2981
airportNC18Tini0,6497,3270,34,2911
airportNC19Tini-1,11550,5431,34,3521
airportNC19Tini-2,11580,5431,34,3551
airportNC19Tini0,11520,5431,34,3491
airportNC1Tini-1,11036,5544,41,3750
airportNC1Tini-2,11070,5544,41,3784
airportNC1Tini0,11006,5544,41,3720
airportNC20Tini-1,7257,3380,30,2823
airportNC20Tini-2,7283,3380,30,2849
airportNC20Tini0,7235,3380,30,2801
airportNC21Tini-1,5228,2881,29,2318
airportNC21Tini-2,5254,2881,29,2344
airportNC21Tini0,5202,2881,29,2292
airportNC24Tini-1,10523,5825,40,3643
airportNC24Tini-2,10553,5825,40,3673
airportNC24Tini0,10491,5825,40,3611
airportNC25Tini-1,4708,2126,26,2290
airportNC25Tini-2,4734,2125,26,2315
airportNC25Tini0,4684,2127,26,2267
airportNC27Tini-1,6151,3348,36,2767
airportNC27Tini-2,6183,3348,36,2799
airportNC27Tini0,6121,3348,36,2737
airportNC28Tini-1,4369,2214,28,2127
airportNC28Tini-2,4407,2214,28,2165
airportNC28Tini0,4335,2214,28,2093
airportNC29Tini-1,14032,6605,39,3928
airportNC29Tini-2,14062,6605,39,3958
airportNC29Tini0,14004,6605,39,3900
airportNC2Tini-1,4871,2566,31,2274
airportNC2Tini-2,4909,2566,31,2312
airportNC2Tini0,4837,2566,31,2240
airportNC30Tini-1,7258,3508,30,2705
airportNC30Tini-2,7294,3508,30,2741
airportNC30Tini0,7226,3508,30,2673
airportNC31Tini-1,9372,4893,37,3418
airportNC31Tini-2,9400,4893,37,3446
airportNC31Tini0,9348,4893,37,3394
airportNC32Tini-1,5104,2657,32,2415
airportNC32Tini-2,5132,2657,32,2443
airportNC32Tini0,5076,2657,32,2387
airportNC33Tini-1,9936,5284,40,3615
airportNC33Tini-2,9968,5284,40,3647
airportNC33Tini0,9906,5284,40,3585
airportNC34Tini-1,5617,3268,29,2320
airportNC34Tini-2,5647,3268,29,2350
airportNC34Tini0,5589,3268,29,2292
airportNC35Tini-1,11142,6237,42,3857
airportNC35Tini-2,11174,6237,42,3889
airportNC35Tini0,11110,6237,42,3825
airportNC36Tini-1,9581,5327,42,3925
airportNC36Tini-2,9607,5326,42,3950
airportNC36Tini0,9555,5329,42,3901
airportNC37Tini-1,8414,4500,42,3612
airportNC37Tini-2,8446,4499,42,3643
airportNC37Tini0,8382,4502,42,3581
airportNC38Tini-1,10001,3498,28,2985
airportNC38Tini-2,10031,3498,28,3015
airportNC38Tini0,9975,3498,28,2959
airportNC39Tini-1,12299,6579,43,3976
airportNC39Tini-2,12341,6579,43,4018
airportNC39Tini0,12257,6579,43,3934
airportNC3Tini-1,7903,4382,43,3478
airportNC3Tini-2,7933,4382,43,3508
airportNC3Tini0,7873,4382,43,3448
airportNC40Tini-1,6929,3287,30,2633
airportNC40Tini-2,6959,3287,30,2663
airportNC40Tini0,6899,3287,30,2603
airportNC41Tini-1,7642,3531,33,3072
airportNC41Tini-2,7672,3531,33,3102
airportNC41Tini0,7610,3531,33,3040
airportNC43Tini-1,6598,3240,27,2334
airportNC43Tini-2,6628,3240,27,2364
airportNC43Tini0,6570,3240,27,2306
airportNC44Tini-1,6042,3135,38,2869
airportNC44Tini-2,6072,3135,38,2899
airportNC44Tini0,6014,3135,38,2841
airportNC45Tini-1,6817,3459,35,3036
airportNC45Tini-2,6849,3458,35,3067
airportNC45Tini0,6791,3460,35,3011
airportNC47Tini-1,7913,3363,27,2762
airportNC47Tini-2,7941,3363,27,2790
airportNC47Tini0,7885,3363,27,2734
airportNC48Tini-1,9808,4995,30,3037
airportNC48Tini-2,9838,4995,30,3067
airportNC48Tini0,9780,4995,30,3009
airportNC49Tini-1,8210,4063,36,3103
airportNC49Tini-2,8240,4063,36,3133
airportNC49Tini0,8182,4063,36,3075
airportNC4Tini-1,7887,3248,29,2864
airportNC4Tini-2,7909,3248,29,2886
airportNC4Tini0,7865,3248,29,2842
airportNC50Tini-1,6653,3444,33,2890
airportNC50Tini-2,6683,3444,33,2920
airportNC50Tini0,6623,3444,33,2860
airportNC51Tini-1,7518,4165,43,3310
airportNC51Tini-2,7552,4165,43,3344
airportNC51Tini0,7484,4165,43,3276
airportNC52Tini-1,7837,3810,35,3004
airportNC52Tini-2,7865,3810,35,3032
airportNC52Tini0,7811,3810,35,2978
airportNC53Tini-1,8001,4566,42,3393
airportNC53Tini-2,8035,4566,42,3427
airportNC53Tini0,7971,4566,42,3363
airportNC54Tini-1,10007,5254,39,3690
airportNC54Tini-2,10033,5254,39,3716
airportNC54Tini0,9979,5254,39,3662
airportNC55Tini-1,6570,3503,40,3027
airportNC55Tini-2,6602,3503,40,3059
airportNC55Tini0,6538,3503,40,2995
airportNC56Tini-1,6014,2983,33,2721
airportNC56Tini-2,6050,2983,33,2757
airportNC56Tini0,5980,2983,33,2687
airportNC57Tini-1,5930,3179,36,2715
airportNC57Tini-2,5968,3179,36,2753
airportNC57Tini0,5894,3179,36,2679
airportNC58Tini-1,6664,3043,29,2586
airportNC58Tini-2,6692,3043,29,2614
airportNC58Tini0,6636,3043,29,2558
airportNC59Tini-1,5156,2383,29,2467
airportNC59Tini-2,5186,2382,29,2496
airportNC59Tini0,5128,2384,29,2440
airportNC5Tini-1,5891,3210,35,2646
airportNC5Tini-2,5921,3210,35,2676
airportNC5Tini0,5861,3210,35,2616
airportNC60Tini-1,7533,4224,32,2985
airportNC60Tini-2,7571,4224,32,3023
airportNC60Tini0,7499,4224,32,2951
airportNC61Tini-1,5731,3142,34,2555
airportNC61Tini-2,5765,3142,34,2589
airportNC61Tini0,5701,3142,34,2525
airportNC62Tini-1,17289,7073,40,4387
airportNC62Tini-2,17321,7073,40,4419
airportNC62Tini0,17257,7073,40,4355
airportNC63Tini-1,6428,3387,39,3002
airportNC63Tini-2,6454,3387,39,3028
airportNC63Tini0,6404,3387,39,2978
airportNC64Tini-1,6798,3184,28,2571
airportNC64Tini-2,6826,3184,28,2599
airportNC64Tini0,6770,3184,28,2543
airportNC65Tini-1,6169,3398,34,2737
airportNC65Tini-2,6205,3398,34,2773
airportNC65Tini0,6133,3398,34,2701
airportNC66Tini-1,7220,3905,43,3272
airportNC66Tini-2,7258,3905,43,3310
airportNC66Tini0,7182,3905,43,3234
airportNC67Tini-1,6262,2746,27,2474
airportNC67Tini-2,6290,2746,27,2502
airportNC67Tini0,6232,2746,27,2444
airportNC68Tini-1,9840,4259,32,3051
airportNC68Tini-2,9876,4259,32,3087
airportNC68Tini0,9804,4259,32,3015
airportNC6Tini-1,10213,6271,43,3647
airportNC6Tini-2,10249,6270,43,3682
airportNC6Tini0,10179,6272,43,3614
airportNC70Tini-1,17727,7651,38,4249
airportNC70Tini-2,17763,7651,38,4285
airportNC70Tini0,17695,7651,38,4217
airportNC71Tini-1,10866,5347,39,3734
airportNC71Tini-2,10892,5347,39,3760
airportNC71Tini0,10842,5347,39,3710
airportNC72Tini-1,3963,1976,26,1961
airportNC72Tini-2,3991,1976,26,1989
airportNC72Tini0,3935,1976,26,1933
airportNC73Tini-1,7451,3851,37,3276
airportNC73Tini-2,7485,3850,37,3310
airportNC73Tini0,7423,3852,37,3249
airportNC74Tini-1,4910,2487,31,2392
airportNC74Tini-2,4940,2487,31,2422
airportNC74Tini0,4886,2487,31,2368
airportNC75Tini-1,8967,4529,41,3400
airportNC75Tini-2,9005,4529,41,3438
airportNC75Tini0,8933,4529,41,3366
airportNC76Tini-1,9388,4866,40,3485
airportNC76Tini-2,9422,4866,40,3519
airportNC76Tini0,9358,4866,40,3455
airportNC77Tini-1,7657,4485,34,2885
airportNC77Tini-2,7691,4484,34,2918
airportNC77Tini0,7627,4486,34,2856
airportNC78Tini-1,6515,3135,27,2374
airportNC78Tini-2,6545,3135,27,2404
airportNC78Tini0,6487,3135,27,2346
airportNC79Tini-1,8880,5403,42,3435
airportNC79Tini-2,8910,5403,42,3465
airportNC79Tini0,8850,5403,42,3405
airportNC7Tini-1,11127,5700,38,3643
airportNC7Tini-2,11155,5700,38,3671
airportNC7Tini0,11101,5700,38,3617
airportNC80Tini-1,10646,4585,33,3398
airportNC80Tini-2,10674,4585,33,3426
airportNC80Tini0,10616,4585,33,3368
airportNC81Tini-1,4755,2480,29,2246
airportNC81Tini-2,4777,2480,29,2268
airportNC81Tini0,4735,2480,29,2226
airportNC82Tini-1,8785,4496,36,3247
airportNC82Tini-2,8815,4496,36,3277
airportNC82Tini0,8755,4496,36,3217
airportNC83Tini-1,12508,5891,40,3991
airportNC83Tini-2,12538,5891,40,4021
airportNC83Tini0,12478,5891,40,3961
airportNC84Tini-1,7236,3900,34,3015
airportNC84Tini-2,7268,3899,34,3046
airportNC84Tini0,7208,3902,34,2989
airportNC85Tini-1,12886,6826,46,4313
airportNC85Tini-2,12916,6826,46,4343
airportNC85Tini0,12856,6826,46,4283
airportNC86Tini-1,8960,4646,37,3262
airportNC86Tini-2,8984,4646,37,3286
airportNC86Tini0,8940,4646,37,3242
airportNC87Tini-1,5440,3341,26,2073
airportNC87Tini-2,5474,3341,26,2107
airportNC87Tini0,5412,3341,26,2045
airportNC88Tini-1,12299,5860,39,3836
airportNC88Tini-2,12329,5860,39,3866
airportNC88Tini0,12271,5860,39,3808
airportNC8Tini-1,5988,3235,37,2716
airportNC8Tini-2,6024,3235,37,2752
airportNC8Tini0,5954,3235,37,2682
airportNC90Tini-1,7541,4046,43,3452
airportNC90Tini-2,7571,4046,43,3482
airportNC90Tini0,7511,4046,43,3422
airportNC91Tini-1,4775,2552,29,2194
airportNC91Tini-2,4809,2552,29,2228
airportNC91Tini0,4745,2552,29,2164
airportNC92Tini-1,7215,3379,32,2807
airportNC92Tini-2,7249,3379,32,2841
airportNC92Tini0,7183,3379,32,2775
airportNC93Tini-1,9445,4837,41,3552
airportNC93Tini-2,9481,4837,41,3588
airportNC93Tini0,9413,4837,41,3520
airportNC94Tini-1,9512,5183,45,4022
airportNC94Tini-2,9538,5182,45,4047
airportNC94Tini0,9484,5185,45,3995
airportNC95Tini-1,8994,4126,34,3133
airportNC95Tini-2,9024,4126,34,3163
airportNC95Tini0,8966,4126,34,3105
airportNC96Tini-1,9340,3689,29,3014
airportNC96Tini-2,9372,3689,29,3046
airportNC96Tini0,9310,3689,29,2984
airportNC97Tini-1,4752,2343,23,2109
airportNC97Tini-2,4778,2342,23,2134
airportNC97Tini0,4730,2344,23,2088
airportNC98Tini-1,10066,5388,40,3641
airportNC98Tini-2,10090,5388,40,3665
airportNC98Tini0,10042,5388,40,3617
airportNC99Tini-1,7771,3792,32,2923
airportNC99Tini-2,7803,3792,32,2955
airportNC99Tini0,7739,3792,32,2891
airportNC9Tini-1,13135,6670,40,3905
airportNC9Tini-2,13169,6670,40,3939
airportNC9Tini0,13103,6670,40,3873
grid0nDr0nDe1,11184,6170,68,4647
grid0nDr0nDe2,14366,8123,74,5118
grid0nDr0nDe3,17932,10265,80,5802
grid0nDr1nDe0,9321,5071,68,4182
grid0nDr1nDe1,8493,4291,56,3847
grid10nDr0nDe1,10103,5349,61,4394
grid10nDr0nDe2,16991,10078,81,5781
grid10nDr0nDe3,7039,2606,33,2615
grid10nDr1nDe0,7747,3967,58,3722
grid10nDr1nDe1,5078,2160,37,2582
grid11nDr0nDe1,9279,4761,59,4160
grid11nDr0nDe2,12747,6862,64,4770
grid11nDr0nDe3,9461,4224,44,3408
grid11nDr1nDe0,3572,1510,36,2026
grid11nDr1nDe1,4363,1849,34,2181
grid12nDr0nDe1,9009,4793,56,3861
grid12nDr0nDe2,10323,5392,54,3826
grid12nDr0nDe3,13916,7345,61,4725
grid12nDr1nDe0,5694,2734,48,2912
grid12nDr1nDe1,8719,4603,54,3763
grid13nDr0nDe1,5724,2558,41,2826
grid13nDr0nDe2,7034,3073,41,2869
grid13nDr0nDe3,9616,4357,44,3430
grid13nDr1nDe0,4289,1887,40,2362
grid13nDr1nDe1,6741,3173,45,3224
grid14nDr0nDe1,15116,8796,82,5939
grid14nDr0nDe2,5095,1900,30,2114
grid14nDr0nDe3,19208,10891,82,6450
grid14nDr1nDe0,9191,4937,65,4189
grid14nDr1nDe1,14219,8317,78,5525
grid15nDr0nDe1,17283,10319,89,6576
grid15nDr0nDe2,19425,11558,89,6727
grid15nDr0nDe3,21872,12909,89,7089
grid15nDr1nDe0,14283,8403,85,5795
grid15nDr1nDe1,16187,9763,85,6040
grid16nDr0nDe1,16028,9556,86,6087
grid16nDr0nDe2,18011,10728,86,6146
grid16nDr0nDe3,20620,12117,88,6630
grid16nDr1nDe0,12431,7263,80,5088
grid16nDr1nDe1,10145,5389,62,4395
grid17nDr0nDe1,8329,4257,54,3719
grid17nDr0nDe2,7492,3365,42,3034
grid17nDr0nDe3,8474,3605,39,3045
grid17nDr1nDe0,5130,2300,45,2785
grid17nDr1nDe1,6335,2905,43,3088
grid18nDr0nDe1,9639,5113,60,4167
grid18nDr0nDe2,13693,7624,68,4950
grid18nDr0nDe3,17479,9978,75,5641
grid18nDr1nDe0,4417,1947,40,2430
grid18nDr1nDe1,11006,5958,65,4684
grid19nDr0nDe1,10878,5900,64,4615
grid19nDr0nDe2,11290,5915,58,4266
grid19nDr0nDe3,9881,4476,47,3573
grid19nDr1nDe0,7027,3443,55,3529
grid19nDr1nDe1,5622,2472,40,2811
grid1nDr0nDe1,9800,5300,59,4142
grid1nDr0nDe2,13828,7737,68,4972
grid1nDr0nDe3,13767,7230,61,4691
grid1nDr1nDe0,5458,2674,45,2739
grid1nDr1nDe1,10644,5762,62,4521
grid20nDr0nDe1,5131,2225,38,2569
grid20nDr0nDe2,7975,3628,45,3251
grid20nDr0nDe3,9583,4282,45,3471
grid20nDr1nDe0,1209,327,16,866
grid20nDr1nDe1,7827,3945,51,3532
grid21nDr0nDe1,15059,8765,84,5911
grid21nDr0nDe2,17340,10139,84,6066
grid21nDr0nDe3,16570,9219,73,5493
grid21nDr1nDe0,12064,6866,78,5120
grid21nDr1nDe1,12499,7081,71,5048
grid22nDr0nDe1,6443,3027,44,3073
grid22nDr0nDe2,7957,3710,44,3152
grid22nDr0nDe3,10594,5067,49,3693
grid22nDr1nDe0,1884,690,21,1173
grid22nDr1nDe1,8073,4079,51,3644
grid23nDr0nDe1,15095,8725,78,5993
grid23nDr0nDe2,16975,9922,78,5924
grid23nDr0nDe3,19156,11057,78,6236
grid23nDr1nDe0,12451,7201,75,5175
grid23nDr1nDe1,13789,8037,74,5379
grid24nDr0nDe1,16953,10039,84,6531
grid24nDr0nDe2,19146,11335,84,6676
grid24nDr0nDe3,21350,12525,84,6956
grid24nDr1nDe0,12991,7629,77,5285
grid24nDr1nDe1,15109,8987,78,5745
grid25nDr0nDe1,16577,9795,86,6397
grid25nDr0nDe2,18807,11072,86,6598
grid25nDr0nDe3,20945,12248,86,6826
grid25nDr1nDe0,14501,8609,86,5806
grid25nDr1nDe1,15783,9461,83,5940
grid26nDr0nDe1,10537,5765,61,4412
grid26nDr0nDe2,14849,8622,70,5106
grid26nDr0nDe3,14176,7585,63,4743
grid26nDr1nDe0,6211,2989,49,3173
grid26nDr1nDe1,8858,4532,55,3972
grid27nDr0nDe1,7736,3828,52,3557
grid27nDr0nDe2,11316,6023,61,4181
grid27nDr0nDe3,14891,8210,68,4828
grid27nDr1nDe0,4256,1852,41,2363
grid27nDr1nDe1,3868,1556,30,1983
grid28nDr0nDe1,14000,8246,76,5379
grid28nDr0nDe2,17179,10302,80,5746
grid28nDr0nDe3,21107,12632,85,6605
grid28nDr1nDe0,9617,5309,65,4243
grid28nDr1nDe1,7680,3862,48,3471
grid29nDr0nDe1,5439,2427,40,2673
grid29nDr0nDe2,9114,4425,52,3586
grid29nDr0nDe3,20887,12342,89,6671
grid29nDr1nDe0,3021,1195,33,1793
grid29nDr1nDe1,8637,4447,56,3835
grid2nDr0nDe1,7292,3574,46,3373
grid2nDr0nDe2,12801,7012,64,4674
grid2nDr0nDe3,14619,7936,64,4834
grid2nDr1nDe0,4400,1946,39,2415
grid2nDr1nDe1,7999,3993,51,3656
grid30nDr0nDe1,8464,4324,56,3785
grid30nDr0nDe2,10105,5150,56,3848
grid30nDr0nDe3,6053,1994,29,2245
grid30nDr1nDe0,5621,2591,49,2981
grid30nDr1nDe1,9442,4952,60,4131
grid31nDr0nDe1,3923,1485,28,2111
grid31nDr0nDe2,7219,3192,39,2937
grid31nDr0nDe3,13360,6907,59,4609
grid31nDr1nDe0,1554,580,19,955
grid31nDr1nDe1,8054,4044,51,3660
grid32nDr0nDe1,8897,4617,57,3924
grid32nDr0nDe2,11758,6351,62,4294
grid32nDr0nDe3,7590,2991,36,2778
grid32nDr1nDe0,4576,1968,43,2565
grid32nDr1nDe1,6579,3069,46,3165
grid33nDr0nDe1,4712,1994,34,2385
grid33nDr0nDe2,12766,6965,63,4687
grid33nDr0nDe3,10742,5151,48,3758
grid33nDr1nDe0,928,244,12,672
grid33nDr1nDe1,9931,5297,57,4278
grid34nDr0nDe1,16044,9682,82,5981
grid34nDr0nDe2,16732,9863,78,5740
grid34nDr0nDe3,20340,12209,82,6264
grid34nDr1nDe0,12955,7553,78,5324
grid34nDr1nDe1,9992,5308,59,4326
grid35nDr0nDe1,15413,8901,83,6130
grid35nDr0nDe2,17222,9971,83,6117
grid35nDr0nDe3,19616,11233,83,6515
grid35nDr1nDe0,13562,7722,83,5757
grid35nDr1nDe1,4903,1997,36,2571
grid36nDr0nDe1,5480,2424,38,2719
grid36nDr0nDe2,11711,6270,59,4331
grid36nDr0nDe3,13891,7328,61,4717
grid36nDr1nDe0,3556,1506,35,2015
grid36nDr1nDe1,10026,5392,59,4276
grid37nDr0nDe1,16024,9302,85,6338
grid37nDr0nDe2,18264,10567,85,6561
grid37nDr0nDe3,20318,11691,85,6757
grid37nDr1nDe0,12419,7129,77,5213
grid37nDr1nDe1,14903,8671,80,5853
grid38nDr0nDe1,11624,6468,70,4787
grid38nDr0nDe2,15524,9003,76,5394
grid38nDr0nDe3,8368,3495,41,3047
grid38nDr1nDe0,5838,2708,51,3079
grid38nDr1nDe1,8923,4533,58,4033
grid39nDr0nDe1,7426,3672,51,3404
grid39nDr0nDe2,12437,6776,64,4546
grid39nDr0nDe3,14372,7733,64,4790
grid39nDr1nDe0,5024,2316,46,2662
grid39nDr1nDe1,5426,2410,39,2678
grid3nDr0nDe1,3373,1241,27,1806
grid3nDr0nDe2,9567,4706,51,3759
grid3nDr0nDe3,10413,4926,48,3654
grid3nDr1nDe0,184,34,3,147
grid3nDr1nDe1,3402,1250,27,1826
grid40nDr0nDe1,7166,3480,47,3340
grid40nDr0nDe2,9391,4654,50,3636
grid40nDr0nDe3,10362,4863,47,3667
grid40nDr1nDe0,5260,2496,44,2720
grid40nDr1nDe1,7743,3849,50,3545
grid41nDr0nDe1,14280,8308,77,5596
grid41nDr0nDe2,18923,11280,87,6505
grid41nDr0nDe3,20233,12054,83,6311
grid41nDr1nDe0,10145,5621,67,4457
grid41nDr1nDe1,13749,8005,74,5371
