instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed
metroplex39nDr1nDe0,2.052632,1.291677,0.241894,1.533571,165131,5412,17184,17184
metroplex39nDr0nDe2,10.330827,1.806901,0.572521,2.379422,228618,6836,23061,23061
grid56nDr0nDe3,7.401003,1.359984,0.244735,1.604719,175648,7452,14404,14404
grid56nDr1nDe1,5.050125,1.409809,0.222173,1.631982,157213,6848,13141,13141
grid56nDr0nDe2,12.052632,1.226736,0.506019,1.732755,157219,6852,13149,13149
grid57nDr0nDe1,3.854637,1.702283,0.175741,1.878024,215574,8200,16379,16379
grid57nDr0nDe3,12.744361,0.709953,0.114562,0.824515,93104,4482,8432,8432
metroplex39nDr1nDe1,2.541353,1.607396,0.263091,1.870487,198778,6157,20313,20313
metroplex39nDr0nDe3,3.634085,1.688433,0.388684,2.077117,198790,6165,20327,20327
grid55nDr1nDe1,5.418546,3.082705,0.722050,3.804755,381704,12628,26009,26009
grid55nDr1nDe0,0.947368,3.580776,0.572461,4.153237,453265,14330,29689,29689
grid57nDr1nDe0,2.473684,1.040863,0.125474,1.166337,134047,5784,11132,11132
grid58nDr0nDe1,3.110276,1.176822,0.185825,1.362647,150274,6413,12287,12287
metroplex3nDr0nDe1,4.566416,1.808751,0.297977,2.106728,229415,6061,19225,19225
grid55nDr0nDe3,1.942356,3.485348,0.814253,4.299601,453331,14382,29769,29769
grid58nDr1nDe0,3.315789,0.612123,0.074022,0.686145,78924,3735,6692,6692
metroplex37nDr0nDe3,16.786967,4.336932,3.942331,8.279263,538879,13275,48442,48442
metroplex3nDr1nDe0,3.263158,1.100878,0.158120,1.258998,128160,4004,11920,11920
grid57nDr1nDe1,9.521303,1.888379,0.527377,2.415756,244954,9084,18333,18333
grid55nDr0nDe2,1.656642,3.541567,1.028664,4.570231,453325,14378,29763,29763
metroplex3nDr0nDe3,6.671679,0.946081,0.110417,1.056498,111502,3664,10868,10868
grid59nDr0nDe2,11.571429,0.517552,0.067982,0.585534,66599,3804,6862,6862
metroplex3nDr0nDe2,6.674185,1.913818,0.625529,2.539347,244534,6521,20948,20948
metroplex3nDr1nDe1,2.471178,0.474774,0.056793,0.531567,60445,2401,6407,6407
grid58nDr0nDe3,10.714286,1.603447,0.261770,1.865217,208672,7941,15609,15609
grid58nDr1nDe1,3.729323,1.167741,0.171049,1.338790,150274,6413,12285,12285
metroplex38nDr0nDe3,21.290727,2.088503,0.813325,2.901828,270468,6758,21973,21973
grid57nDr0nDe2,9.944862,2.351535,1.140747,3.492282,268239,9795,19881,19881
grid59nDr1nDe1,7.696742,0.611178,0.113130,0.724308,78910,4229,7748,7748
metroplex40nDr0nDe1,3.989975,1.001836,0.145690,1.147526,117593,3884,11567,11567
metroplex38nDr0nDe2,19.047619,2.343985,1.277561,3.621546,287661,7028,22848,22848
grid59nDr0nDe1,3.556391,1.836406,0.256950,2.093356,236932,9337,18773,18773
grid58nDr0nDe2,7.340852,2.138735,0.323258,2.461993,275618,10031,20237,20237
metroplex40nDr1nDe0,1.736842,0.709282,0.099324,0.808606,91850,3219,9003,9003
metroplex40nDr0nDe3,11.032581,0.469100,0.120958,0.590058,60797,2360,6304,6304
grid59nDr1nDe0,2.315789,1.562100,0.255655,1.817755,201158,8526,16968,16968
grid59nDr0nDe3,12.205514,1.043294,0.317499,1.360793,133234,6362,12233,12233
grid5nDr0nDe1,3.035088,1.601835,0.306873,1.908708,211696,7654,15011,15011
grid5nDr1nDe0,2.368421,1.349476,0.159409,1.508885,177470,6779,13125,13125
grid5nDr1nDe1,10.270677,1.081561,0.202480,1.284041,141036,5625,10665,10665
grid60nDr0nDe3,3.248120,0.456951,0.046127,0.503078,51678,2803,4869,4869
metroplex35nDr0nDe3,12.282320,3.708932,1.970516,5.679448,474161,10802,37465,37465
metroplex40nDr1nDe1,14.052632,1.308264,0.383310,1.691574,152474,4722,14546,14546
grid5nDr0nDe2,4.283208,1.348571,0.352173,1.700744,177482,6787,13139,13139
grid61nDr1nDe0,1.578947,0.248119,0.031900,0.280019,22591,1512,2407,2407
grid60nDr1nDe1,2.854637,0.484402,0.053005,0.537407,62874,3191,5631,5631
metroplex40nDr0nDe2,18.260652,1.192511,0.491906,1.684417,152480,4726,14554,14554
grid61nDr0nDe3,6.406015,0.424764,0.048266,0.473030,55208,2895,5084,5084
metroplex42nDr0nDe1,9.486216,0.565544,0.067319,0.632863,73555,2499,6954,6954
grid61nDr0nDe2,3.310777,0.753283,0.073952,0.827235,96912,4678,8643,8643
grid61nDr0nDe1,5.090226,0.945490,0.102132,1.047622,122112,5530,10397,10397
metroplex42nDr1nDe0,3.526316,0.198052,0.032692,0.230744,25069,1168,2856,2856
grid61nDr1nDe1,2.741855,1.039292,0.139425,1.178717,133304,5735,10818,10818
grid60nDr0nDe2,4.929825,2.145224,0.374607,2.519831,278884,9626,19423,19423
grid62nDr0nDe1,12.280702,0.993309,0.109663,1.102972,127980,5468,10213,10213
grid62nDr1nDe1,2.666667,0.503735,0.075343,0.579078,62206,3425,6074,6074
metroplex41nDr1nDe1,1.997494,2.758627,0.720918,3.479545,310494,8592,30029,30029
grid62nDr1nDe0,1.736842,0.771881,0.104821,0.876702,92077,4570,8357,8357
grid60nDr1nDe0,2.263158,2.735060,0.424263,3.159323,356680,11846,24383,24383
grid5nDr0nDe3,5.022556,3.308273,0.759652,4.067925,414296,13086,27153,27153
metroplex42nDr0nDe3,11.020050,0.807923,0.120516,0.928439,97147,3114,8780,8780
grid63nDr1nDe0,2.105263,0.325756,0.043177,0.368933,41192,2540,4325,4325
grid63nDr0nDe1,8.165414,0.752051,0.106208,0.858259,96348,4678,8559,8559
metroplex41nDr1nDe0,3.421053,3.630128,1.534610,5.164738,459126,11301,41352,41352
metroplex42nDr0nDe2,5.087719,1.602766,0.246752,1.849518,208702,5531,17692,17692
grid60nDr0nDe1,7.313283,3.596179,0.743284,4.339463,464582,14722,30787,30787
metroplex42nDr1nDe1,5.824561,1.292838,0.252214,1.545052,166621,4669,14395,14395
metroplex41nDr0nDe1,11.483709,3.922349,2.156491,6.078840,492266,12005,44000,44000
grid62nDr0nDe2,3.992481,2.015791,0.666555,2.682346,259662,9946,19672,19672
grid62nDr0nDe3,4.383459,1.899811,0.432498,2.332309,229574,9003,17610,17610
grid63nDr1nDe1,2.285714,1.717833,0.233207,1.951040,213020,9247,18177,18177
metroplex43nDr1nDe1,3.731830,0.361007,0.042397,0.403404,46905,1650,3897,3897
grid63nDr0nDe3,20.456140,1.407371,0.429096,1.836467,179533,7772,15058,15058
grid63nDr0nDe2,5.115288,1.935271,0.449330,2.384601,241572,10307,20474,20474
metroplex41nDr0nDe2,5.987469,4.006847,1.493180,5.500027,492272,12009,44006,44006
metroplex43nDr0nDe3,6.208020,0.356015,0.056724,0.412739,46917,1658,3911,3911
metroplex43nDr0nDe2,14.373434,0.912012,0.312676,1.224688,120049,3230,9006,9006
metroplex43nDr1nDe0,2.578947,1.177772,0.143309,1.321081,155514,4022,11935,11935
grid64nDr0nDe2,5.536341,1.693956,0.249012,1.942968,214390,8613,17035,17035
metroplex44nDr0nDe1,11.598997,0.603775,0.161462,0.765237,78971,2741,7876,7876
metroplex43nDr0nDe1,2.295739,2.356179,0.297365,2.653544,306894,7293,24432,24432
metroplex44nDr1nDe0,1.631579,0.401727,0.043735,0.445462,50743,1965,5219,5219
grid64nDr1nDe0,1.526316,2.390359,0.336014,2.726373,308242,11422,23294,23294
grid64nDr0nDe1,2.604010,2.649040,0.527415,3.176455,343254,12400,25581,25581
grid64nDr1nDe1,2.508772,1.779944,0.206118,1.986062,214384,8609,17027,17027
grid64nDr0nDe3,6.258145,2.223507,0.432803,2.656310,275030,10509,21211,21211
grid65nDr1nDe0,2.105263,2.007025,0.249365,2.256390,250114,10214,20367,20367
grid66nDr0nDe1,3.077694,0.996500,0.126709,1.123209,128440,5467,10365,10365
grid65nDr0nDe1,13.979950,1.965746,0.291840,2.257586,250120,10218,20375,20375
grid66nDr1nDe0,2.157895,0.400328,0.036339,0.436667,51686,2611,4541,4541
grid65nDr1nDe1,2.604010,1.845850,0.357340,2.203190,235029,9715,19237,19237
metroplex44nDr0nDe2,12.270677,1.922601,0.902411,2.825012,231471,6019,19466,19466
metroplex44nDr1nDe1,3.233083,1.642746,0.318978,1.961724,208664,5612,18054,18054
grid66nDr1nDe1,6.260652,1.467472,0.160288,1.627760,188780,7291,14310,14310
grid68nDr0nDe1,4.927318,0.459928,0.061664,0.521592,58111,3131,5461,5461
metroplex45nDr1nDe0,0.894737,3.789227,0.866778,4.656005,471165,11558,41291,41291
grid65nDr0nDe2,10.601504,2.912372,0.737964,3.650336,350162,13582,27757,27757
grid67nDr1nDe0,1.789474,2.711770,0.331091,3.042861,333639,12660,26071,26071
grid66nDr0nDe2,8.493734,2.040690,0.293941,2.334631,261896,9121,18269,18269
grid66nDr0nDe3,10.513784,1.845061,0.607627,2.452688,239004,8497,17008,17008
metroplex21nDr0nDe3,20.122807,3.450610,5.307896,8.758506,432368,9429,32409,32409
grid67nDr1nDe1,3.431078,2.329552,0.420952,2.750504,299921,11579,23632,23632
grid67nDr0nDe2,6.330827,2.897215,0.634256,3.531471,371350,13654,28257,28257
metroplex41nDr0nDe3,10.195489,3.639709,2.377071,6.016780,459144,11313,41372,41372
grid68nDr1nDe0,1.947368,0.055403,0.034442,0.089845,6698,691,977,977
metroplex45nDr0nDe1,3.300752,3.726552,2.241189,5.967741,471357,11728,41548,41548
grid67nDr0nDe1,13.676692,2.706401,0.885121,3.591522,333699,12716,26157,26157
metroplex46nDr0nDe1,3.802005,2.793519,0.464889,3.258408,359415,8502,29167,29167
metroplex44nDr0nDe3,19.005013,0.914643,0.306960,1.221603,118723,3519,10593,10593
grid68nDr0nDe2,9.624060,1.154374,0.208833,1.363207,138122,6294,12016,12016
grid68nDr0nDe3,12.225564,0.481898,0.076980,0.558878,61972,3405,5968,5968
grid69nDr0nDe1,3.022556,0.641827,0.062318,0.704145,83219,4189,7576,7576
metroplex45nDr1nDe1,3.365915,3.024824,0.698452,3.723276,366401,9578,33759,33759
grid65nDr0nDe3,5.050125,3.430907,2.796252,6.227159,429110,15295,31476,31476
grid69nDr1nDe0,2.842105,0.099500,0.024858,0.124358,12442,1039,1560,1560
metroplex45nDr0nDe2,10.568922,3.703781,3.114321,6.818102,471177,11566,41305,41305
grid68nDr1nDe1,9.015038,0.899962,0.117320,1.017282,116524,5501,10324,10324
grid69nDr0nDe2,4.210526,1.121301,0.099945,1.221246,144491,6130,11669,11669
grid67nDr0nDe3,4.726817,2.935053,0.949496,3.884549,381252,14036,29035,29035
metroplex46nDr0nDe2,12.964912,0.912841,0.255580,1.168421,117319,3711,10714,10714
grid69nDr1nDe1,2.796992,0.942970,0.095350,1.038320,121875,5621,10585,10585
metroplex46nDr1nDe0,3.210526,1.780096,0.323224,2.103320,214378,5711,17886,17886
metroplex46nDr1nDe1,4.085213,0.882171,0.168443,1.050614,111722,3572,10299,10299
metroplex47nDr0nDe2,13.606516,0.844846,0.155839,1.000685,106080,4068,12837,12837
metroplex45nDr0nDe3,6.481177,3.715108,1.297987,5.013095,471253,11636,41410,41410
grid6nDr1nDe0,2.315789,1.900943,0.195297,2.096240,244962,9143,18063,18063
metroplex47nDr0nDe3,11.027569,0.442563,0.050105,0.492668,56438,2372,6859,6859
metroplex47nDr1nDe1,11.486216,0.677705,0.102132,0.779837,86110,3422,10500,10500
grid6nDr0nDe1,2.175439,2.168145,0.229286,2.397431,267893,9834,19602,19602
metroplex47nDr1nDe0,1.315789,1.195057,0.179757,1.374814,152060,5224,16872,16872
grid70nDr1nDe0,2.210526,1.154181,0.134569,1.288750,144697,6049,11445,11445
grid6nDr1nDe1,3.245614,1.782295,0.201838,1.984133,230136,8629,16943,16943
grid6nDr0nDe3,6.355890,2.618147,0.482641,3.100788,335322,11851,24049,24049
grid6nDr0nDe2,2.879699,2.502615,0.290258,2.792873,317679,11297,22834,22834
metroplex48nDr1nDe1,6.751880,1.363106,0.283398,1.646504,166065,5062,16182,16182
metroplex47nDr0nDe1,1.716792,3.347665,0.600606,3.948271,417512,11147,41088,41088
grid70nDr0nDe1,7.621554,2.660574,0.495578,3.156152,335282,11859,24240,24240
grid70nDr0nDe2,2.834586,2.970321,0.690046,3.660367,362502,12784,26236,26236
grid69nDr0nDe3,6.644110,3.614681,0.853993,4.468674,430081,14951,30992,30992
grid70nDr1nDe1,5.115288,2.115391,0.804551,2.919942,268351,9900,19770,19770
grid72nDr0nDe1,7.443609,0.558058,0.056673,0.614731,70232,3528,6296,6296
metroplex48nDr0nDe2,4.082707,2.834709,0.784390,3.619099,330520,9268,33448,33448
grid72nDr1nDe0,2.315789,0.102056,0.028090,0.130146,12388,1058,1585,1585
metroplex48nDr1nDe0,2.105263,3.500097,1.894731,5.394828,429845,11221,41380,41380
metroplex49nDr0nDe1,7.919799,2.786055,1.002753,3.788808,336636,8565,30502,30502
grid71nDr0nDe1,3.265664,3.382066,1.006685,4.388751,430934,14722,30637,30637
grid71nDr1nDe0,1.578947,3.200282,0.463346,3.663628,410094,14078,29351,29351
metroplex48nDr0nDe3,5.654135,2.618157,0.785292,3.403449,330526,9272,33454,33454
metroplex48nDr0nDe1,8.303258,3.508680,1.704573,5.213253,429851,11225,41388,41388
metroplex49nDr1nDe0,2.947368,2.616507,0.476440,3.092947,336576,8515,30425,30425
grid72nDr0nDe2,8.463659,2.028833,0.757441,2.786274,260828,9786,19583,19583
grid71nDr0nDe2,3.724311,3.401171,0.896089,4.297260,430680,14482,30277,30277
grid72nDr1nDe1,3.709273,1.797634,0.207748,2.005382,230700,8878,17633,17633
grid71nDr1nDe1,4.390977,2.720760,0.478247,3.199007,333406,12558,25833,25833
grid70nDr0nDe3,6.438596,2.883993,0.685352,3.569345,362508,12788,26242,26242
grid72nDr0nDe3,2.756892,2.188077,0.395836,2.583913,276660,10096,20260,20260
metroplex21nDr0nDe2,21.220551,3.630105,21.461244,25.091349,464382,9985,34687,34687
grid73nDr0nDe1,1.661654,3.422123,1.039589,4.461712,430215,14589,30076,30076
metroplex50nDr0nDe1,2.729323,0.624165,0.064098,0.688263,77463,2762,7902,7902
grid73nDr1nDe0,1.473684,3.246227,0.470077,3.716304,409514,14111,29081,29081
grid73nDr1nDe1,10.451128,3.077866,0.575491,3.653357,389501,13645,28059,28059
metroplex50nDr0nDe2,9.278195,0.397207,0.062091,0.459298,49429,2035,5486,5486
metroplex49nDr1nDe1,11.080201,3.616225,1.148291,4.764516,458982,10787,40060,40060
metroplex4nDr1nDe0,3.578947,3.623323,1.104779,4.728102,448642,10614,38243,38243
grid74nDr1nDe0,0.631579,3.407502,0.691360,4.098862,429269,14759,30754,30754
grid73nDr0nDe2,1.416040,3.424788,0.546448,3.971236,430333,14693,30232,30232
metroplex49nDr0nDe2,3.105263,3.968706,3.796979,7.765685,505153,11903,44057,44057
grid74nDr0nDe3,6.701754,2.917723,0.571729,3.489452,370459,13197,27221,27221
grid74nDr0nDe1,3.506266,3.486478,0.719321,4.205799,429275,14763,30762,30762
grid74nDr1nDe1,3.085213,2.288039,0.305673,2.593712,252716,9384,18841,18841
grid74nDr0nDe2,5.711779,3.303605,1.363451,4.667056,398738,14119,29225,29225
grid75nDr0nDe1,2.859649,1.139075,0.197266,1.336341,144154,6687,12776,12776
metroplex50nDr1nDe0,3.315789,0.441957,0.043573,0.485530,45771,1937,5276,5276
metroplex50nDr1nDe1,9.591479,0.420594,0.065347,0.485941,53052,2230,6190,6190
grid75nDr1nDe1,3.561404,0.694127,0.080594,0.774721,87732,4235,7735,7735
metroplex4nDr0nDe1,2.619048,4.293184,1.438030,5.731214,540253,12272,44307,44307
grid76nDr0nDe2,8.849624,0.531898,0.041344,0.573242,66652,2999,5290,5290
grid75nDr1nDe0,2.578947,1.112904,0.199895,1.312799,138304,6302,11997,11997
grid71nDr0nDe3,10.408521,3.357613,1.781478,5.139091,430946,14730,30649,30649
grid76nDr0nDe3,11.513784,0.659046,0.069318,0.728364,83556,3612,6524,6524
grid76nDr1nDe0,0.789474,1.037102,0.115072,1.152174,132768,5822,11017,11017
grid77nDr0nDe1,2.676692,0.515170,0.077086,0.592256,66526,3457,6137,6137
metroplex4nDr1nDe1,12.709273,3.582600,2.653216,6.235816,448648,10618,38249,38249
grid77nDr0nDe3,9.167920,0.380791,0.038190,0.418981,48164,2763,4744,4744
grid76nDr1nDe1,2.398496,0.886130,0.110907,0.997037,112081,4973,9293,9293
grid77nDr1nDe0,1.736842,0.295349,0.036364,0.331713,35332,2358,3940,3940
grid73nDr0nDe3,2.300752,3.485051,1.047225,4.532276,430395,14745,30310,30310
metroplex51nDr0nDe1,4.355890,1.781596,0.249784,2.031380,222691,5804,18428,18428
grid76nDr0nDe1,2.869674,1.881493,0.303020,2.184513,237419,8670,17240,17240
metroplex4nDr0nDe3,12.561404,4.006404,1.421185,5.427589,493598,11455,41151,41151
grid75nDr0nDe2,9.350877,1.885918,0.439359,2.325277,237069,9592,19157,19157
grid77nDr1nDe1,5.120301,0.466845,0.056787,0.523632,58946,3179,5606,5606
metroplex51nDr1nDe0,2.473684,0.951261,0.091018,1.042279,118211,3481,9796,9796
metroplex49nDr0nDe3,9.182957,3.930247,2.467743,6.397990,505159,11907,44063,44063
grid78nDr1nDe1,5.558897,0.687041,0.096906,0.783947,88068,4134,7566,7566
metroplex51nDr1nDe1,4.303258,0.925620,0.115437,1.041057,118217,3485,9802,9802
metroplex51nDr0nDe2,15.411028,1.163753,0.753268,1.917021,147364,4147,12297,12297
metroplex52nDr1nDe0,1.842105,0.315151,0.037873,0.353024,39164,1559,3723,3723
grid77nDr0nDe2,5.791980,2.155383,0.290603,2.445986,261132,9444,18965,18965
metroplex52nDr0nDe1,3.233083,1.663510,0.176015,1.839525,208504,5278,16391,16391
metroplex52nDr1nDe1,3.626566,0.503008,0.054319,0.557327,65051,2117,5329,5329
metroplex51nDr0nDe3,15.769424,1.026828,0.227780,1.254608,118229,3493,9816,9816
grid78nDr1nDe0,0.578947,2.808672,0.456117,3.264789,365486,13430,27732,27732
grid75nDr0nDe3,17.626566,2.440400,1.620030,4.060430,308378,11653,23716,23716
grid79nDr1nDe0,2.473684,2.027126,0.297699,2.324825,257840,10319,20581,20581
grid79nDr0nDe1,3.238095,2.673110,0.296755,2.969865,323658,12021,24463,24463
metroplex53nDr0nDe3,6.330827,0.308673,0.028865,0.337538,39626,1645,3956,3956
grid78nDr0nDe1,4.972431,2.870553,2.232659,5.103212,365664,13584,27965,27965
grid7nDr1nDe0,2.315789,0.149218,0.015283,0.164501,18009,1279,1976,1976
metroplex50nDr0nDe3,7.385965,3.143464,1.081083,4.224547,397453,9362,32534,32534
metroplex46nDr0nDe3,20.686717,3.393236,11.309396,14.702632,419476,9710,33965,33965
grid7nDr0nDe3,5.877193,0.744961,0.045628,0.790589,74151,3470,6167,6167
grid79nDr0nDe3,7.260652,2.984369,0.495937,3.480306,369038,13250,27118,27118
grid7nDr0nDe1,8.157895,1.062534,0.252278,1.314812,132683,5651,10606,10606
grid79nDr0nDe2,1.864662,3.221596,0.655919,3.877515,408353,14084,28997,28997
grid7nDr0nDe2,10.644110,0.999958,0.132385,1.132343,111312,4974,9175,9175
grid78nDr0nDe2,6.802005,2.827729,3.339973,6.167702,365670,13588,27971,27971
grid78nDr0nDe3,8.365915,2.840298,3.129287,5.969585,365676,13592,27977,27977
grid79nDr1nDe1,5.751880,2.055925,0.486054,2.541979,257846,10323,20587,20587
grid7nDr1nDe1,6.152882,1.236631,0.245052,1.481683,155799,6423,12240,12240
grid81nDr0nDe3,13.135338,0.492392,0.051719,0.544111,62888,3001,5312,5312
grid81nDr0nDe2,12.994987,0.929986,0.114029,1.044015,117400,4925,9303,9303
metroplex53nDr1nDe0,0.157895,4.566736,1.147802,5.714538,567041,12506,44687,44687
grid80nDr0nDe1,3.766917,2.854857,0.366317,3.221174,351232,13096,26936,26936
grid80nDr1nDe0,2.315789,2.291374,0.394504,2.685878,290714,11554,23370,23370
grid81nDr1nDe1,5.684211,2.142692,0.387245,2.529937,275044,10423,21177,21177
metroplex53nDr1nDe1,11.902256,3.828085,1.188849,5.016934,473269,10557,37759,37759
metroplex53nDr0nDe1,5.310777,4.538706,3.058252,7.596958,567091,12546,44749,44749
grid81nDr1nDe0,1.894737,2.880937,0.500509,3.381446,369297,13291,27510,27510
grid80nDr1nDe1,5.869674,2.897604,0.633263,3.530867,369586,13831,28509,28509
metroplex52nDr0nDe3,12.566416,1.588583,0.491464,2.080047,201244,5157,16015,16015
metroplex53nDr0nDe2,9.726817,4.532402,2.331768,6.864170,566847,12326,44419,44419
grid80nDr0nDe3,1.634085,3.166809,1.195340,4.362149,399588,14867,30573,30573
grid82nDr0nDe1,11.536341,3.181482,0.622971,3.804453,391330,13234,27403,27403
grid82nDr1nDe0,2.052632,2.013091,0.375737,2.388828,253236,9070,18060,18060
grid81nDr0nDe1,6.686717,3.473779,2.044962,5.518741,437914,15021,31317,31317
grid82nDr1nDe1,2.586466,1.593068,0.291818,1.884886,202098,7818,15255,15255
grid82nDr0nDe2,12.822055,3.123586,0.798685,3.922271,391336,13238,27409,27409
grid80nDr0nDe2,17.110276,3.358111,2.964929,6.323040,399418,14713,30342,30342
metroplex54nDr0nDe1,1.248120,4.854887,2.958104,7.812991,590579,12940,46595,46595
metroplex54nDr0nDe2,4.000000,4.803644,1.570839,6.374483,590525,12890,46520,46520
grid83nDr1nDe0,1.894737,2.210805,0.306065,2.516870,272848,11108,22404,22404
metroplex54nDr1nDe1,4.260652,3.345930,0.605405,3.951335,418266,9693,34495,34495
metroplex52nDr0nDe2,12.614035,2.047812,1.939978,3.987790,238842,5968,18655,18655
grid83nDr0nDe1,4.408521,3.040609,2.472164,5.512773,378718,14287,29484,29484
grid83nDr1nDe1,2.075188,2.627393,0.329891,2.957284,331535,13021,26754,26754
metroplex54nDr1nDe0,3.157895,5.189530,1.460807,6.650337,565502,12179,44568,44568
metroplex55nDr0nDe1,1.418546,4.340484,1.384648,5.725132,542817,13161,48873,48873
grid83nDr0nDe2,9.152882,3.055553,1.962596,5.018149,388524,14480,29918,29918
grid84nDr1nDe0,1.315789,2.361333,0.323667,2.685000,297824,11779,23873,23873
grid82nDr0nDe3,13.192982,3.305307,3.210120,6.515427,421640,13996,29108,29108
grid84nDr0nDe2,4.095238,2.838014,0.556631,3.394645,360354,13200,27145,27145
grid84nDr0nDe1,4.654135,3.338467,1.080609,4.419076,419662,14338,29841,29841
grid84nDr1nDe1,6.689223,2.166158,0.477643,2.643801,273624,10907,22029,22029
metroplex56nDr0nDe1,4.431078,1.941908,0.213554,2.155462,244962,6453,21257,21257
grid85nDr0nDe3,12.796992,0.530970,0.056079,0.587049,62804,3135,5540,5540
grid85nDr1nDe1,3.583960,0.593186,0.055877,0.649063,62792,3127,5526,5526
grid83nDr0nDe3,5.864662,3.124131,2.514218,5.638349,398518,14678,30321,30321
metroplex56nDr1nDe0,2.157895,1.536254,0.265464,1.801718,192461,5358,16851,16851
grid86nDr1nDe1,8.208020,0.730736,0.099157,0.829893,91308,4244,7763,7763
grid86nDr0nDe2,2.754386,0.818913,0.073114,0.892027,101135,4693,8624,8624
metroplex55nDr1nDe0,2.157895,4.327625,1.460731,5.788356,530513,12779,47623,47623
metroplex55nDr1nDe1,2.378446,3.051667,1.030447,4.082114,378406,10175,36902,36902
grid85nDr0nDe1,4.152882,3.270036,0.986107,4.256143,413341,13925,28683,28683
grid85nDr1nDe0,0.789474,3.212941,0.515895,3.728836,413181,13779,28462,28462
grid84nDr0nDe3,8.892231,3.369259,0.713598,4.082857,419806,14472,30042,30042
grid86nDr1nDe0,3.263158,2.365242,0.309123,2.674365,301641,10236,20580,20580
metroplex56nDr1nDe1,4.839599,1.808070,0.307471,2.115541,221663,5966,19193,19193
grid86nDr0nDe1,4.491228,2.998196,0.465600,3.463796,382854,12182,24990,24990
metroplex56nDr0nDe2,9.335840,2.339391,0.490578,2.829969,294849,7708,26423,26423
grid87nDr0nDe1,13.754386,2.102250,0.668530,2.770780,268666,10066,20291,20291
metroplex54nDr0nDe3,14.604010,4.754539,7.447980,12.202519,590415,12788,46367,46367
grid86nDr0nDe3,16.912281,2.177532,0.984815,3.162347,276548,9622,19182,19182
metroplex57nDr1nDe1,2.949875,0.581779,0.066770,0.648549,73184,2481,6382,6382
metroplex56nDr0nDe3,9.441103,2.424023,0.978010,3.402033,303796,7880,27013,27013
metroplex57nDr0nDe1,9.481203,2.572523,0.663073,3.235596,321265,8013,27553,27553
grid87nDr1nDe0,2.473684,1.996651,0.373152,2.369803,253139,9495,19044,19044
grid87nDr0nDe2,11.228070,2.808674,1.154317,3.962991,355404,12690,25993,25993
grid87nDr0nDe3,14.463659,2.833601,0.803638,3.637239,355410,12694,25999,25999
grid87nDr1nDe1,2.706767,2.259595,0.281010,2.540605,284997,10506,21249,21249
metroplex57nDr1nDe0,1.578947,2.405584,0.411825,2.817409,295413,7451,25178,25178
grid85nDr0nDe2,6.310777,3.251397,3.805154,7.056551,413405,13979,28764,28764
metroplex58nDr1nDe0,2.789474,1.273115,0.175131,1.448246,157896,4830,14951,14951
metroplex58nDr0nDe1,3.411028,1.485644,0.280823,1.766467,184228,5750,18450,18450
grid88nDr1nDe0,1.421053,3.118538,0.467134,3.585672,391970,13720,28495,28495
grid88nDr0nDe1,1.771930,3.619026,0.484692,4.103718,422488,14460,30143,30143
metroplex58nDr0nDe2,4.010025,1.985623,0.411103,2.396726,251719,7097,23458,23458
grid88nDr1nDe1,2.343358,2.760100,0.468090,3.228190,353521,12887,26559,26559
metroplex59nDr0nDe2,4.230576,0.582320,0.064789,0.647109,73279,2610,7148,7148
metroplex58nDr1nDe1,2.208020,1.646635,0.356289,2.002924,205504,6133,19782,19782
grid88nDr0nDe2,4.834586,3.348362,2.008803,5.357165,422582,14544,30269,30269
metroplex58nDr0nDe3,6.614035,1.664674,0.560728,2.225402,205516,6141,19796,19796
metroplex59nDr1nDe1,3.438596,0.606421,0.063014,0.669435,73273,2606,7140,7140
metroplex4nDr0nDe2,21.874687,4.583873,6.240668,10.824541,564881,12605,45422,45422
metroplex59nDr0nDe1,3.809524,2.556654,0.507973,3.064627,326025,7787,26761,26761
grid89nDr1nDe0,0.315789,3.552691,0.865478,4.418169,435642,13993,29208,29208
grid89nDr1nDe1,6.411028,2.860919,1.064178,3.925097,365474,12349,25600,25600
grid89nDr0nDe1,12.486216,3.398813,2.599784,5.998597,435648,13997,29216,29216
metroplex59nDr1nDe0,2.947368,2.520791,0.514254,3.035045,325977,7741,26690,26690
metroplex57nDr0nDe2,12.759398,3.413830,1.280700,4.694530,428267,10120,36159,36159
metroplex5nDr0nDe1,14.431078,1.195347,0.392078,1.587425,153200,4703,14763,14763
metroplex59nDr0nDe3,6.847118,0.848859,0.127593,0.976452,107440,3448,9806,9806
metroplex55nDr0nDe3,10.884712,4.367140,4.293420,8.660560,542829,13169,48885,48885
grid88nDr0nDe3,7.177945,3.418789,2.897267,6.316056,422660,14612,30371,30371
metroplex5nDr1nDe0,2.157895,0.848533,0.097229,0.945762,107226,3530,10415,10415
grid8nDr1nDe0,2.842105,2.502941,0.544632,3.047573,293478,11024,22450,22450
grid8nDr0nDe1,3.406015,3.092936,0.699252,3.792188,391999,13964,28812,28812
grid8nDr0nDe2,7.132832,2.929659,0.682901,3.612560,372686,13210,27335,27335
grid89nDr0nDe2,6.947368,3.424368,0.946940,4.371308,435574,13929,29114,29114
metroplex60nDr0nDe2,10.170426,0.358408,0.040184,0.398592,45815,1804,4480,4480
metroplex55nDr0nDe2,9.350877,4.358026,7.458205,11.816231,542885,13219,48960,48960
